Wall time,Step,Value
1582137414.204632,16268,26.0
1582137416.574663,16313,45.0
1582137418.945533,16356,43.0
1582137422.8082602,16428,31.0
1582137423.924523,16446,18.0
1582137425.0539236,16468,22.0
1582137427.5437937,16511,21.0
1582137428.6584363,16532,21.0
1582137430.0251298,16557,25.0
1582137431.1378844,16578,21.0
1582137435.744812,16660,26.0
1582137436.6186574,16676,16.0
1582137437.7302408,16699,23.0
1582137439.9687064,16737,15.0
1582137440.8379226,16752,15.0
1582137442.4582083,16781,29.0
1582137445.203761,16832,22.0
1582137446.3263285,16853,21.0
1582137447.6965337,16878,25.0
1582137449.0690596,16903,25.0
1582137450.431832,16926,23.0
1582137453.0410306,16977,51.0
1582137454.6571636,17009,32.0
1582137456.5179577,17044,35.0
1582137458.1364534,17070,26.0
1582137462.1295626,17146,17.0
1582137463.2441142,17169,23.0
1582137464.6087248,17192,23.0
1582137466.2338648,17223,31.0
1582137468.0963173,17255,32.0
1582137469.221132,17277,22.0
1582137470.5805333,17304,27.0
1582137472.4769452,17337,33.0
1582137473.8437762,17360,23.0
1582137475.4684372,17390,30.0
1582137476.849516,17419,29.0
1582137478.2144258,17444,25.0
1582137479.3288753,17464,20.0
1582137481.4609034,17504,40.0
1582137483.091353,17531,27.0
1582137484.70667,17560,29.0
1582137485.820585,17583,23.0
1582137488.8114269,17635,32.0
1582137490.6872208,17671,36.0
1582137492.8005943,17710,39.0
1582137496.8975372,17789,20.0
1582137498.763721,17824,35.0
1582137501.8765337,17880,56.0
1582137504.8688698,17937,31.0
1582137509.097337,18018,46.0
1582137512.318245,18075,23.0
1582137516.0618174,18149,17.0
1582137518.5539088,18193,27.0
1582137519.9211392,18217,24.0
1582137521.290876,18242,25.0
1582137524.275689,18295,30.0
1582137525.394,18318,23.0
1582137527.5161154,18355,37.0
1582137528.6336668,18378,23.0
1582137530.5025387,18412,34.0
1582137532.114418,18442,30.0
1582137537.3504105,18542,33.0
1582137539.2186925,18577,35.0
1582137540.3333147,18597,20.0
1582137542.4503915,18636,39.0
1582137544.079506,18668,32.0
1582137545.4417574,18692,24.0
1582137549.4180424,18765,32.0
1582137551.7861369,18810,45.0
1582137555.7796135,18889,47.0
1582137559.778173,18963,39.0
1582137562.637763,19016,53.0
1582137564.4966547,19051,35.0
1582137566.6096592,19090,39.0
1582137567.9779675,19119,29.0
1582137577.1979208,19293,17.0
1582137579.5588675,19339,46.0
1582137581.4345505,19372,33.0
1582137583.296063,19405,33.0
1582137585.4106371,19448,43.0
1582137588.7857132,19512,64.0
1582137591.1593451,19556,44.0
1582137593.0396304,19590,34.0
1582137596.3023403,19653,31.0
1582137597.9190936,19682,29.0
1582137601.407701,19749,29.0
1582137603.2842627,19780,31.0
1582137604.6495476,19806,26.0
1582137606.0114732,19833,27.0
1582137607.877635,19865,32.0
1582137610.5002499,19919,54.0
1582137613.3541296,19974,55.0
1582137615.216651,20006,32.0
1582137621.7134702,20130,59.0
1582137624.081691,20177,47.0
1582137626.194275,20215,38.0
1582137627.820656,20247,32.0
1582137630.934292,20308,61.0
1582137632.3017597,20334,26.0
1582137635.7951665,20397,31.0
1582137638.9086251,20459,62.0
1582137640.771468,20493,34.0
1582137642.390076,20520,27.0
1582137644.7519526,20568,48.0
1582137648.481387,20638,33.0
1582137651.8382628,20702,64.0
1582137653.4522357,20733,31.0
1582137655.0700152,20761,28.0
1582137656.1873238,20784,23.0
1582137657.3083677,20804,20.0
1582137659.176314,20837,33.0
1582137665.7847347,20962,26.0
1582137667.406453,20990,28.0
1582137668.280534,21008,18.0
1582137670.894598,21056,48.0
1582137673.0022154,21095,39.0
1582137676.992799,21173,25.0
1582137678.3551052,21197,24.0
1582137680.2251477,21233,36.0
1582137681.8431501,21262,29.0
1582137683.9672804,21300,38.0
1582137685.8268723,21336,36.0
1582137689.3118076,21402,32.0
1582137690.6888003,21425,23.0
1582137692.3003767,21455,30.0
1582137693.6694589,21482,27.0
1582137697.6572852,21555,26.0
1582137698.7779906,21578,23.0
1582137700.3883858,21606,28.0
1582137701.5055792,21626,20.0
1582137702.8687801,21654,28.0
1582137703.9849343,21671,17.0
1582137707.4749038,21737,37.0
1582137708.8430083,21760,23.0
1582137709.962552,21780,20.0
1582137711.0803816,21801,21.0
1582137713.1924045,21842,41.0
1582137714.5864952,21868,26.0
1582137717.2003956,21915,47.0
1582137719.9283793,21965,19.0
1582137721.3040693,21991,26.0
1582137724.2967486,22049,29.0
1582137725.9185996,22078,29.0
1582137728.0332701,22116,38.0
1582137730.027088,22150,23.0
1582137738.1231742,22309,68.0
1582137739.4863467,22334,25.0
1582137742.9645483,22399,27.0
1582137746.4492667,22461,31.0
1582137748.0675282,22490,29.0
1582137751.1872864,22551,61.0
1582137752.8055816,22581,30.0
1582137756.4210744,22652,71.0
1582137758.2887506,22688,36.0
1582137765.772308,22831,48.0
1582137767.6450393,22868,37.0
1582137769.2671998,22899,31.0
1582137771.8845732,22946,47.0
1582137773.2610912,22972,26.0
1582137774.8800287,23003,31.0
1582137777.250428,23048,45.0
1582137779.1158354,23084,36.0
1582137783.096907,23157,28.0
1582137784.2116866,23179,22.0
1582137785.8290381,23205,26.0
1582137787.192871,23231,26.0
1582137789.5569823,23276,45.0
1582137791.1824598,23307,31.0
1582137794.310189,23365,58.0
1582137804.4555619,23564,90.0
1582137806.070722,23593,29.0
1582137807.6888888,23624,31.0
1582137811.1790533,23687,32.0
1582137814.7818737,23758,71.0
1582137816.396745,23789,31.0
1582137818.0142918,23819,30.0
1582137820.1303852,23857,38.0
1582137821.7584562,23885,28.0
1582137823.3805308,23916,31.0
1582137824.7457666,23943,27.0
1582137826.3675137,23971,28.0
1582137827.9880497,24003,32.0
1582137829.601298,24034,31.0
1582137834.3315158,24123,50.0
1582137836.4399834,24162,39.0
1582137838.0576873,24194,32.0
1582137839.6758795,24220,26.0
1582137841.047749,24246,26.0
1582137842.4175894,24270,24.0
1582137845.9083185,24338,26.0
1582137849.3984127,24402,38.0
1582137854.1344628,24492,50.0
1582137858.8570213,24583,29.0
1582137861.8474033,24637,26.0
1582137863.2132146,24663,26.0
1582137865.830653,24712,49.0
1582137867.4531271,24740,28.0
1582137871.4267888,24815,27.0
1582137872.7991676,24844,29.0
1582137874.41885,24873,29.0
1582137880.3170578,24980,32.0
1582137881.6953628,25007,27.0
1582137884.5699892,25062,55.0
1582137888.0535502,25125,26.0
1582137890.6789296,25175,50.0
1582137897.1552758,25301,70.0
1582137900.013546,25359,58.0
1582137901.8835292,25391,32.0
1582137903.5066085,25420,29.0
1582137905.3758624,25458,38.0
1582137912.6096244,25599,27.0
1582137914.4846509,25630,31.0
1582137920.7212389,25751,39.0
1582137922.095432,25778,27.0
1582137926.2102408,25857,79.0
1582137928.333562,25898,41.0
1582137930.9426923,25949,51.0
1582137932.5593827,25975,26.0
1582137933.9297707,26004,29.0
1582137936.0461905,26040,36.0
1582137938.413655,26087,47.0
1582137940.0281339,26118,31.0
1582137946.1393707,26235,117.0
1582137949.6360617,26302,35.0
1582137951.5102947,26336,34.0
1582137954.3596056,26393,57.0
1582137958.3520982,26468,34.0
1582137963.9919817,26577,109.0
1582137966.8593972,26630,53.0
1582137969.9787447,26694,64.0
1582137973.34588,26758,64.0
1582137974.9638467,26787,29.0
1582137979.0903275,26865,78.0
1582137980.7068512,26897,32.0
1582137982.3161995,26929,32.0
1582137985.4311717,26985,56.0
1582137987.6102257,27029,44.0
1582137994.5872078,27161,59.0
1582138001.8181624,27300,97.0
1582138004.436527,27353,53.0
1582138012.659459,27511,98.0
1582138014.2714362,27543,32.0
1582138017.1385188,27596,53.0
1582138018.9981139,27634,38.0
1582138023.577178,27719,40.0
1582138028.8517992,27818,49.0
1582138031.9838052,27879,61.0
1582138034.3522594,27920,41.0
1582138041.7034292,28061,45.0
1582138047.1938677,28168,21.0
1582138053.4209137,28286,36.0
1582138059.775194,28408,41.0
1582138062.1368222,28453,45.0
1582138066.1203952,28527,37.0
1582138069.2323241,28586,59.0
1582138071.5967062,28630,44.0
1582138074.7164166,28692,62.0
1582138079.33124,28780,88.0
1582138082.7006865,28849,69.0
1582138086.3189278,28917,68.0
1582138088.6805995,28961,44.0
1582138092.5463283,29039,78.0
1582138095.4140794,29091,52.0
1582138099.2765157,29167,76.0
1582138100.644338,29190,23.0
1582138103.8085363,29250,60.0
1582138112.4296992,29417,82.0
1582138117.289873,29513,96.0
1582138122.1573968,29606,93.0
1582138126.761654,29698,92.0
1582138130.3790867,29765,67.0
1582138134.230695,29842,77.0
1582138137.0963979,29898,56.0
1582138151.9479606,30189,89.0
1582138156.069959,30268,79.0
1582138159.4356132,30331,63.0
1582138164.5425732,30432,101.0
1582138169.6498709,30531,99.0
1582138174.2697551,30620,89.0
1582138177.8753824,30691,71.0
1582138180.983817,30751,60.0
1582138183.8613613,30806,55.0
1582138186.7804449,30860,54.0
1582138197.2723498,31067,134.0
1582138213.5042021,31386,178.0
1582138219.1165185,31499,113.0
1582138223.2297754,31578,79.0
1582138231.8354864,31749,171.0
1582138234.4530096,31795,46.0
1582138242.1727676,31947,87.0
1582138247.0246518,32042,95.0
1582138251.1369803,32124,82.0
1582138254.2510524,32183,59.0
1582138266.1161559,32415,232.0
1582138272.72391,32547,132.0
1582138288.9918132,32869,162.0
1582138292.354384,32931,62.0
1582138303.3459945,33145,156.0
1582138339.9046025,33871,269.0
1582138347.262847,34019,148.0
1582138357.6558568,34224,205.0
1582138369.7438114,34461,237.0
1582138375.620663,34576,115.0
1582138382.4847958,34712,136.0
1582138394.849934,34957,245.0
1582138406.9392633,35196,239.0
1582138415.6602523,35367,98.0
1582138421.773059,35486,119.0
1582138433.1237998,35711,225.0
1582138458.338095,36205,68.0
1582138464.9537828,36338,133.0
1582138469.8258488,36434,96.0
1582138475.7004063,36548,114.0
1582138480.066528,36634,86.0
1582138485.9332337,36747,113.0
1582138494.5505505,36917,170.0
1582138498.1724153,36987,70.0
1582138505.0657132,37124,137.0
1582138521.449496,37442,105.0
1582138531.0488324,37634,192.0
1582138538.1615307,37771,137.0
1582138542.2722254,37853,82.0
